source	term	assigned_roles	assigned_role_sources	classification_status	raw_term	source_id	source_type	count	synset	overlap_clean	overlap_merged	existing_merged_roles	existing_merged_sources	source_url
visual_genome_attributes	bend	state_attribute	ovad	classified_by_clean_lexicon_exact_overlap	bend		raw_attribute	37	bend.v.01	yes	yes	state_attribute	ovad	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bending	pose_attribute	vaw	classified_by_clean_lexicon_exact_overlap	bending		raw_attribute	408	bend.v.01	yes	yes	pose_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	big	size_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	big		raw_attribute	9590	large.a.01	yes	yes	size_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	black	color_attribute	css_color_4|ovad|paco|vaw	classified_by_clean_lexicon_exact_overlap	black		raw_attribute	187682	black.a.01	yes	yes	color_attribute	css_color_4|ovad|paco|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	black haired	color_attribute	vaw	classified_by_clean_lexicon_exact_overlap	black haired		raw_attribute	65	black.a.01	yes	yes	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	black lettered	color_attribute	vaw	classified_by_clean_lexicon_exact_overlap	black lettered		raw_attribute	9	black.a.01	yes	yes	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	blazer	fashion_style_attribute	fashionpedia	classified_by_clean_lexicon_exact_overlap	blazer		raw_attribute	4		yes	yes	fashion_style_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	blond	color_attribute	vaw	classified_by_clean_lexicon_exact_overlap	blond		raw_attribute	970	blond.a.01	yes	yes	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	blotchy	texture_attribute	dtd	classified_by_clean_lexicon_exact_overlap	blotchy		raw_attribute	1	blotched.s.01	yes	yes	texture_attribute	dtd	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	blue	color_attribute	css_color_4|ovad|paco|vaw	classified_by_clean_lexicon_exact_overlap	blue		raw_attribute	111892	blue.s.01	yes	yes	color_attribute	css_color_4|ovad|paco|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	blue plaid	pattern_attribute	vaw	classified_by_clean_lexicon_exact_overlap	blue plaid		raw_attribute	20	blue.s.01	yes	yes	pattern_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	blue striped	pattern_attribute	vaw	classified_by_clean_lexicon_exact_overlap	blue striped		raw_attribute	46	blue.s.01	yes	yes	pattern_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bluish	color_attribute	vaw	classified_by_clean_lexicon_exact_overlap	bluish		raw_attribute	64	blue.s.01	yes	yes	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bone	material_attribute	fashionpedia	classified_by_clean_lexicon_exact_overlap	bone		raw_attribute	10	bone.s.01	yes	yes	material_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bootcut	silhouette_attribute	fashionpedia	classified_by_clean_lexicon_exact_overlap	bootcut		raw_attribute	1		yes	yes	silhouette_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	boy	gender_attribute	ovad	classified_by_clean_lexicon_exact_overlap	boy		raw_attribute	124	male_child.n.01	yes	yes	gender_attribute	ovad	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	braided	texture_attribute	dtd|vaw	classified_by_clean_lexicon_exact_overlap	braided		raw_attribute	171	braided.s.01	yes	yes	attribute|texture_attribute	dtd|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	brass	material_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	brass		raw_attribute	537	brass.n.01	yes	yes	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	brick	material_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	brick		raw_attribute	7006	brick.n.01	yes	yes	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bright	brightness_attribute|tone_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	bright		raw_attribute	4959	bright.a.01	yes	yes	brightness_attribute|tone_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bright blue	color_attribute	vaw	classified_by_clean_lexicon_exact_overlap	bright blue		raw_attribute	472	bright.a.01	yes	yes	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bright green	color_attribute	vaw	classified_by_clean_lexicon_exact_overlap	bright green		raw_attribute	515	bright.a.01	yes	yes	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bright red	color_attribute	vaw	classified_by_clean_lexicon_exact_overlap	bright red		raw_attribute	260	bright.a.01	yes	yes	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bright yellow	color_attribute	vaw	classified_by_clean_lexicon_exact_overlap	bright yellow		raw_attribute	329	yellow.s.01	yes	yes	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	broad	size_attribute	vaw	classified_by_clean_lexicon_exact_overlap	broad		raw_attribute	86	wide.a.01	yes	yes	size_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	broken	state_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	broken		raw_attribute	1148	broken.a.01	yes	yes	attribute|state_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bronze	color_attribute	vaw	classified_by_clean_lexicon_exact_overlap	bronze		raw_attribute	309	bronze.s.01	yes	yes	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	brown	color_attribute	css_color_4|ovad|paco|vaw	classified_by_clean_lexicon_exact_overlap	brown		raw_attribute	90790	brown.s.01	yes	yes	color_attribute	css_color_4|ovad|paco|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	brown haired	color_attribute	vaw	classified_by_clean_lexicon_exact_overlap	brown haired		raw_attribute	113	brown.s.01	yes	yes	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bubbly	texture_attribute	dtd	classified_by_clean_lexicon_exact_overlap	bubbly		raw_attribute	45	bubbling.s.01	yes	yes	texture_attribute	dtd	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bumpy	texture_attribute	dtd	classified_by_clean_lexicon_exact_overlap	bumpy		raw_attribute	95	rough.a.09	yes	yes	texture_attribute	dtd	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bunch	group_attribute	ovad	classified_by_clean_lexicon_exact_overlap	bunch		raw_attribute	548	bunch.n.01	yes	yes	group_attribute	ovad	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	burgundy	color_attribute	vaw	classified_by_clean_lexicon_exact_overlap	burgundy		raw_attribute	555	bourgogne.n.01	yes	yes	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	burnout	textile_finish_attribute	fashionpedia	classified_by_clean_lexicon_exact_overlap	burnout		raw_attribute	1		yes	yes	textile_finish_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	calm	expression_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	calm		raw_attribute	2830	calm.s.01	yes	yes	expression_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	camisole	fashion_style_attribute	fashionpedia	classified_by_clean_lexicon_exact_overlap	camisole		raw_attribute	3	camisole.n.01	yes	yes	fashion_style_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	camouflage	pattern_attribute	fashionpedia|vaw	classified_by_clean_lexicon_exact_overlap	Camouflage		raw_attribute	164	disguise.n.01	yes	yes	attribute|pattern_attribute	fashionpedia|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cardboard	material_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	cardboard		raw_attribute	984	cardboard.s.01	yes	yes	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cartoon	pattern_attribute	fashionpedia|vaw	classified_by_clean_lexicon_exact_overlap	cartoon		raw_attribute	121	cartoon.n.01	yes	yes	attribute|pattern_attribute	fashionpedia|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	caucasian	race_attribute	vaw	classified_by_clean_lexicon_exact_overlap	caucasian		raw_attribute	234	caucasian.a.01	yes	yes	race_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cement	material_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	cement		raw_attribute	2484	cement.n.01	yes	yes	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	ceramic	material_attribute	ovad|paco|vaw	classified_by_clean_lexicon_exact_overlap	ceramic		raw_attribute	1664	ceramic.a.01	yes	yes	material_attribute	ovad|paco|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	chartreuse	color_attribute	css_color_4	classified_by_clean_lexicon_exact_overlap	chartreuse		raw_attribute	17	chartreuse.s.01	yes	yes	color_attribute	css_color_4	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	check	pattern_attribute	fashionpedia	classified_by_clean_lexicon_exact_overlap	check		raw_attribute	13	check.v.01	yes	yes	pattern_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	checkered	pattern_attribute	ovad|paco|vaw	classified_by_clean_lexicon_exact_overlap	checkered		raw_attribute	1162	checked.s.01	yes	yes	pattern_attribute	ovad|paco|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cheetah	motif_attribute	fashionpedia	classified_by_clean_lexicon_exact_overlap	cheetah		raw_attribute	7	cheetah.n.01	yes	yes	motif_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	chevron	pattern_attribute	fashionpedia	classified_by_clean_lexicon_exact_overlap	chevron		raw_attribute	18	chevron.n.01	yes	yes	pattern_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	chocolate	color_attribute|material_attribute	css_color_4|vaw	classified_by_clean_lexicon_exact_overlap	chocolate		raw_attribute	1585	cocoa.n.01	yes	yes	color_attribute|material_attribute	css_color_4|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	choppy	texture_attribute	vaw	classified_by_clean_lexicon_exact_overlap	choppy		raw_attribute	496	choppy.s.01	yes	yes	texture_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	chrome	material_attribute	vaw	classified_by_clean_lexicon_exact_overlap	chrome		raw_attribute	1525	chrome.n.01	yes	yes	material_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	circle	silhouette_attribute	fashionpedia	classified_by_clean_lexicon_exact_overlap	circle		raw_attribute	440	circle.n.01	yes	yes	silhouette_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	circular	shape_attribute	vaw	classified_by_clean_lexicon_exact_overlap	circular		raw_attribute	1953	round.a.01	yes	yes	shape_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	clapping	activity_attribute	vaw	classified_by_clean_lexicon_exact_overlap	clapping		raw_attribute	38	clap.v.01	yes	yes	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	clay	material_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	clay		raw_attribute	522	clay.n.01	yes	yes	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	clean	condition_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	clean		raw_attribute	1950	clean.a.01	yes	yes	condition_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	clear	opacity_attribute|weather_attribute	vaw	classified_by_clean_lexicon_exact_overlap	clear		raw_attribute	14065	clean.s.03	yes	yes	opacity_attribute|weather_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	climbing	activity_attribute	vaw	classified_by_clean_lexicon_exact_overlap	climbing		raw_attribute	74	climb.v.01	yes	yes	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	close	spatial_attribute	vaw	classified_by_clean_lexicon_exact_overlap	close		raw_attribute	1235	close.a.01	yes	yes	spatial_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	closed	state_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	closed		raw_attribute	4145	closed.a.01	yes	yes	state_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cloth	material_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	cloth		raw_attribute	353	fabric.n.01	yes	yes	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cloudless	weather_attribute	vaw	classified_by_clean_lexicon_exact_overlap	cloudless		raw_attribute	1010	cloudless.s.01	yes	yes	weather_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cloudy	weather_attribute	vaw	classified_by_clean_lexicon_exact_overlap	cloudy		raw_attribute	4764	cloudy.a.02	yes	yes	weather_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cluttered	order_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	cluttered		raw_attribute	202	cluttered.s.01	yes	yes	attribute|order_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cobblestone	material_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	cobblestone		raw_attribute	175	cobble.n.01	yes	yes	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	collarless	clothing_cut_attribute	fashionpedia	classified_by_clean_lexicon_exact_overlap	collarless		raw_attribute	5	collarless.a.01	yes	yes	clothing_cut_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	collection	group_attribute	ovad	classified_by_clean_lexicon_exact_overlap	collection		raw_attribute	42	collection.n.01	yes	yes	group_attribute	ovad	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	colorful	color_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	colorful		raw_attribute	4728	colorful.a.01	yes	yes	color_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	colorless	color_attribute	vaw	classified_by_clean_lexicon_exact_overlap	colorless		raw_attribute	64	colorless.a.01	yes	yes	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	concrete	material_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	concrete		raw_attribute	4944	concrete.a.01	yes	yes	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	conical	shape_attribute	vaw	classified_by_clean_lexicon_exact_overlap	conical		raw_attribute	34	conic.a.01	yes	yes	shape_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cooked	food_state_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	cooked		raw_attribute	2324	cooked.a.01	yes	yes	attribute|food_state_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cooking	activity_attribute	vaw	classified_by_clean_lexicon_exact_overlap	cooking		raw_attribute	350	cook.v.01	yes	yes	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	coral	color_attribute	css_color_4	classified_by_clean_lexicon_exact_overlap	coral		raw_attribute	29	coral.s.01	yes	yes	color_attribute	css_color_4	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cotton	material_attribute	ovad	classified_by_clean_lexicon_exact_overlap	cotton		raw_attribute	311	cotton.n.01	yes	yes	material_attribute	ovad	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	covered	state_attribute	ovad	classified_by_clean_lexicon_exact_overlap	covered		raw_attribute	1830	covered.a.01	yes	yes	state_attribute	ovad	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cracked	state_attribute|texture_attribute	dtd|ovad|vaw	classified_by_clean_lexicon_exact_overlap	cracked		raw_attribute	405	chapped.s.01	yes	yes	state_attribute|texture_attribute	dtd|ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cream colored	color_attribute	vaw	classified_by_clean_lexicon_exact_overlap	cream colored		raw_attribute	468	cream.v.02	yes	yes	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	crimson	color_attribute	css_color_4	classified_by_clean_lexicon_exact_overlap	crimson 		raw_attribute	13	red.s.01	yes	yes	color_attribute	css_color_4	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	crochet	material_attribute	paco	classified_by_clean_lexicon_exact_overlap	crochet		raw_attribute	31	crochet.v.01	yes	yes	material_attribute	paco	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	crocodile	material_attribute	fashionpedia	classified_by_clean_lexicon_exact_overlap	crocodile		raw_attribute	3	crocodile.n.01	yes	yes	material_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	crouching	pose_attribute	vaw	classified_by_clean_lexicon_exact_overlap	crouching		raw_attribute	428	crouch.v.01	yes	yes	pose_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	crystalline	texture_attribute	dtd	classified_by_clean_lexicon_exact_overlap	crystalline		raw_attribute	2		yes	yes	texture_attribute	dtd	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cubed	shape_attribute	vaw	classified_by_clean_lexicon_exact_overlap	cubed		raw_attribute	89	cube.v.01	yes	yes	shape_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	curled	hair_attribute|shape_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	curled		raw_attribute	596	curled.s.01	yes	yes	hair_attribute|shape_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	curly	hair_attribute|shape_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	curly		raw_attribute	1006	curly.a.01	yes	yes	hair_attribute|shape_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	curved	shape_attribute	vaw	classified_by_clean_lexicon_exact_overlap	curved		raw_attribute	2242	curved.a.01	yes	yes	shape_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cut	state_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	cut		raw_attribute	1495	cut.a.01	yes	yes	attribute|state_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cutout	textile_finish_attribute	fashionpedia	classified_by_clean_lexicon_exact_overlap	cutout		raw_attribute	11	cutout.n.01	yes	yes	textile_finish_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cutting	activity_attribute	vaw	classified_by_clean_lexicon_exact_overlap	cutting		raw_attribute	270	cut.v.01	yes	yes	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cyan	color_attribute	css_color_4	classified_by_clean_lexicon_exact_overlap	cyan		raw_attribute	7	bluish_green.s.01	yes	yes	color_attribute	css_color_4	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cylindrical	shape_attribute	vaw	classified_by_clean_lexicon_exact_overlap	cylindrical		raw_attribute	169	cylindrical.s.01	yes	yes	shape_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dark	brightness_attribute|tone_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	dark		raw_attribute	19521	dark.a.02	yes	yes	brightness_attribute|tone_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dark blue	color_attribute	paco|vaw	classified_by_clean_lexicon_exact_overlap	Dark blue		raw_attribute	1697	blue.s.01	yes	yes	color_attribute	paco|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dark brown	color_attribute	paco|vaw	classified_by_clean_lexicon_exact_overlap	dark brown		raw_attribute	1957	brown.s.01	yes	yes	color_attribute	paco|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dark colored	tone_attribute	vaw	classified_by_clean_lexicon_exact_overlap	dark colored		raw_attribute	792	colored.a.01	yes	yes	tone_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dark gray	color_attribute	vaw	classified_by_clean_lexicon_exact_overlap	dark gray		raw_attribute	426	grey.s.01	yes	yes	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dark green	color_attribute	paco|vaw	classified_by_clean_lexicon_exact_overlap	dark green		raw_attribute	1219	green.s.01	yes	yes	color_attribute	paco|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dark grey	color_attribute	paco	classified_by_clean_lexicon_exact_overlap	dark grey		raw_attribute	607	grey.s.01	yes	yes	color_attribute	paco	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dark haired	color_attribute	vaw	classified_by_clean_lexicon_exact_overlap	dark haired		raw_attribute	158	hairy.a.01	yes	yes	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dark orange	color_attribute	paco	classified_by_clean_lexicon_exact_overlap	dark orange		raw_attribute	45	orange.s.01	yes	yes	color_attribute	paco	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dark pink	color_attribute	paco|vaw	classified_by_clean_lexicon_exact_overlap	dark pink		raw_attribute	68	pink.s.01	yes	yes	color_attribute	paco|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dark purple	color_attribute	paco|vaw	classified_by_clean_lexicon_exact_overlap	dark purple		raw_attribute	57	purple.s.01	yes	yes	color_attribute	paco|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dark red	color_attribute	paco|vaw	classified_by_clean_lexicon_exact_overlap	dark red		raw_attribute	288	red.s.01	yes	yes	color_attribute	paco|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dark skinned	color_attribute	vaw	classified_by_clean_lexicon_exact_overlap	dark skinned		raw_attribute	40	skinned.a.01	yes	yes	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dark yellow	color_attribute	paco	classified_by_clean_lexicon_exact_overlap	dark yellow		raw_attribute	43	yellow.s.01	yes	yes	color_attribute	paco	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	darkblue	color_attribute	css_color_4	classified_by_clean_lexicon_exact_overlap	darkblue		raw_attribute	5		yes	yes	color_attribute	css_color_4	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	darkgreen	color_attribute	css_color_4	classified_by_clean_lexicon_exact_overlap	darkgreen		raw_attribute	1		yes	yes	color_attribute	css_color_4	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	darkgrey	color_attribute	css_color_4	classified_by_clean_lexicon_exact_overlap	darkgrey		raw_attribute	1		yes	yes	color_attribute	css_color_4	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
