source	term	raw_term	source_id	source_type	count	synset	overlap_clean	overlap_merged	existing_clean_roles	existing_clean_sources	existing_merged_roles	existing_merged_sources	source_url
visual_genome_attributes	cloudless	cloudless		raw_attribute	1010	cloudless.s.01	yes	yes	weather_attribute	vaw	weather_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	curly	curly		raw_attribute	1006	curly.a.01	yes	yes	hair_attribute|shape_attribute	ovad|vaw	hair_attribute|shape_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cardboard	cardboard		raw_attribute	984	cardboard.s.01	yes	yes	material_attribute	ovad|vaw	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	jumping	jumping		raw_attribute	982	jump.v.01	yes	yes	pose_attribute	vaw	pose_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	blond	blond		raw_attribute	970	blond.a.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	male	male		raw_attribute	950	male.a.01	yes	yes	gender_attribute	ovad|vaw	gender_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	smooth	smooth		raw_attribute	935	smooth.a.01	yes	yes	texture_attribute	ovad|vaw	texture_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	hazy	hazy		raw_attribute	931	brumous.s.01	yes	yes	weather_attribute	vaw	weather_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bald	bald		raw_attribute	894	bald.s.01	yes	yes	attribute|size_attribute	ovad|vaw	attribute|size_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	skateboarding	skateboarding		raw_attribute	885	skateboard.v.01	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	narrow	narrow		raw_attribute	884	narrow.a.01	yes	yes	size_attribute	vaw	size_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	reflective	reflective		raw_attribute	884	brooding.s.01	yes	yes	attribute|opacity_attribute	ovad|vaw	attribute|opacity_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	khaki	khaki		raw_attribute	876	khaki.s.01	yes	yes	color_attribute|material_attribute	css_color_4|vaw	color_attribute|material_attribute	css_color_4|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	piece	piece		raw_attribute	853	patch.v.01	yes	yes	attribute|state_attribute	ovad|vaw	attribute|state_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	driving	driving		raw_attribute	828	drive.v.01	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	sleeping	sleeping		raw_attribute	798	sleep.v.01	yes	yes	activity_attribute|expression_attribute	ovad|vaw	activity_attribute|expression_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dark colored	dark colored		raw_attribute	792	colored.a.01	yes	yes	tone_attribute	vaw	tone_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	outdoors	outdoors		raw_attribute	787	outside.r.01	yes	yes	context_attribute	vaw	context_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	airborne	airborne		raw_attribute	779	airborne.s.01	yes	yes	context_attribute	vaw	context_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	upside down	upside down		raw_attribute	774	down.a.01	yes	yes	orientation_attribute	vaw	orientation_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	vertical	vertical		raw_attribute	766	vertical.a.01	yes	yes	orientation_attribute|spatial_attribute	ovad|vaw	orientation_attribute|spatial_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	group	group		raw_attribute	764	group.n.01	yes	yes	group_attribute	ovad	group_attribute	ovad	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	low	low		raw_attribute	759	low.a.01	yes	yes	size_attribute	vaw	size_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	marble	marble		raw_attribute	747	marble.n.01	yes	yes	material_attribute	ovad|vaw	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	talking	talking		raw_attribute	741	talk.v.01	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	wrinkled	wrinkled		raw_attribute	741	wrinkled.a.01	yes	yes	texture_attribute	dtd|vaw	texture_attribute	dtd|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	resting	resting		raw_attribute	738	rest.v.01	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	light green	light green		raw_attribute	737	green.s.01	yes	yes	color_attribute	paco|vaw	color_attribute	paco|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	hardwood	hardwood		raw_attribute	721	hardwood.n.01	yes	yes	material_attribute	ovad|vaw	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	asian	asian		raw_attribute	699	asian.a.01	yes	yes	race_attribute	vaw	race_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	straight	straight		raw_attribute	698	straight.a.02	yes	yes	hair_attribute|shape_attribute|silhouette_attribute	fashionpedia|ovad|vaw	hair_attribute|shape_attribute|silhouette_attribute	fashionpedia|ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	wicker	wicker		raw_attribute	695	wicker.n.01	yes	yes	material_attribute	vaw	material_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	sunny	sunny		raw_attribute	692	cheery.s.01	yes	yes	weather_attribute	vaw	weather_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	posing	posing		raw_attribute	668	present.v.05	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	female	female		raw_attribute	664	female.a.01	yes	yes	gender_attribute	ovad|vaw	gender_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	snow	snow 		raw_attribute	659	snow.n.01	yes	yes	color_attribute	css_color_4	color_attribute	css_color_4	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	light skinned	light skinned		raw_attribute	638	skinned.a.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	rough	rough		raw_attribute	637	rough.a.01	yes	yes	texture_attribute	ovad|vaw	texture_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	happy	happy		raw_attribute	626	happy.a.01	yes	yes	expression_attribute	ovad|vaw	expression_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	hairy	hairy		raw_attribute	625	hairy.a.01	yes	yes	attribute|texture_attribute	ovad|vaw	attribute|texture_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	triangular	triangular		raw_attribute	613	triangular.s.01	yes	yes	shape_attribute	vaw	shape_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dark grey	dark grey		raw_attribute	607	grey.s.01	yes	yes	color_attribute	paco	color_attribute	paco	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	muddy	muddy		raw_attribute	600	boggy.s.01	yes	yes	condition_attribute|material_attribute	ovad|vaw	condition_attribute|material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	curled	curled		raw_attribute	596	curled.s.01	yes	yes	hair_attribute|shape_attribute	ovad|vaw	hair_attribute|shape_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	printed	printed		raw_attribute	590	print.v.01	yes	yes	attribute|textile_finish_attribute	fashionpedia|vaw	attribute|textile_finish_attribute	fashionpedia|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	horizontal	horizontal		raw_attribute	590	horizontal.a.01	yes	yes	orientation_attribute|spatial_attribute	ovad|vaw	orientation_attribute|spatial_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	man	man		raw_attribute	577	man.n.01	yes	yes	gender_attribute	ovad	gender_attribute	ovad	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	asphalt	asphalt		raw_attribute	577	asphalt.n.01	yes	yes	material_attribute	ovad|vaw	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	smaller	smaller		raw_attribute	572	smaller.s.01	yes	yes	size_attribute	vaw	size_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	burgundy	burgundy		raw_attribute	555	bourgogne.n.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	denim	denim 		raw_attribute	554	jean.n.01	yes	yes	material_attribute	ovad|vaw	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bunch	bunch		raw_attribute	548	bunch.n.01	yes	yes	group_attribute	ovad	group_attribute	ovad	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	brass	brass		raw_attribute	537	brass.n.01	yes	yes	material_attribute	ovad|vaw	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	plain	plain		raw_attribute	535	apparent.s.01	yes	yes	attribute|pattern_attribute	ovad|paco|vaw	attribute|pattern_attribute	ovad|paco|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	teal	teal		raw_attribute	529	bluish_green.s.01	yes	yes	color_attribute	css_color_4|vaw	color_attribute	css_color_4|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	clay	clay		raw_attribute	522	clay.n.01	yes	yes	material_attribute	ovad|vaw	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	pointing	pointing		raw_attribute	518	indicate.v.02	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bright green	bright green		raw_attribute	515	bright.a.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	rounded	rounded		raw_attribute	514	rounded.a.01	yes	yes	shape_attribute	vaw	shape_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	swinging	swinging		raw_attribute	513	swing.v.01	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	hard	hard		raw_attribute	509	difficult.a.01	yes	yes	texture_attribute	vaw	texture_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	drinking	drinking		raw_attribute	507	drink.v.01	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	lined	lined		raw_attribute	502	lined.s.01	yes	yes	pattern_attribute|texture_attribute	dtd|ovad|vaw	pattern_attribute|texture_attribute	dtd|ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	choppy	choppy		raw_attribute	496	choppy.s.01	yes	yes	texture_attribute	vaw	texture_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	soft	soft		raw_attribute	491	soft.a.01	yes	yes	texture_attribute	ovad|vaw	texture_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	lying	lying		raw_attribute	483	lie.v.01	yes	yes	pose_attribute|spatial_attribute	ovad|vaw	pose_attribute|spatial_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	aluminum	aluminum		raw_attribute	478	aluminum.n.01	yes	yes	material_attribute	ovad|vaw	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bright blue	bright blue		raw_attribute	472	bright.a.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	skating	skating		raw_attribute	469	skate.v.01	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cream colored	cream colored		raw_attribute	468	cream.v.02	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	deep	deep		raw_attribute	466	deep.a.01	yes	yes	size_attribute	vaw	size_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	playing tennis	playing tennis		raw_attribute	466	play.v.01	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	off white	off-white		raw_attribute	460		yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	in the background	in the background		raw_attribute	450		yes	yes	context_attribute	vaw	context_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	foamy	foamy		raw_attribute	446	foaming.s.02	yes	yes	material_attribute	vaw	material_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	swimming	swimming		raw_attribute	440	swim.v.01	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	circle	circle		raw_attribute	440	circle.n.01	yes	yes	silhouette_attribute	fashionpedia	silhouette_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	heavy	heavy 		raw_attribute	440	heavy.a.01	yes	yes	weight_attribute	vaw	weight_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	baked	baked		raw_attribute	438	adust.s.01	yes	yes	attribute|food_state_attribute	ovad|vaw	attribute|food_state_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	giant	giant		raw_attribute	438	elephantine.s.01	yes	yes	size_attribute	ovad|vaw	size_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	single	single		raw_attribute	429	individual.a.01	yes	yes	group_attribute	ovad	group_attribute	ovad	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	crouching	crouching		raw_attribute	428	crouch.v.01	yes	yes	pose_attribute	vaw	pose_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dark gray	dark gray		raw_attribute	426	grey.s.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	murky	murky		raw_attribute	415	cloudy.s.03	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	in the air	in the air		raw_attribute	410		yes	yes	context_attribute	vaw	context_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bending	bending		raw_attribute	408	bend.v.01	yes	yes	pose_attribute	vaw	pose_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cracked	cracked		raw_attribute	405	chapped.s.01	yes	yes	state_attribute|texture_attribute	dtd|ovad|vaw	state_attribute|texture_attribute	dtd|ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	snowboarding	snowboarding		raw_attribute	402	snowboard.v.01	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	granite	granite		raw_attribute	399	granite.n.01	yes	yes	material_attribute	ovad|vaw	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	sleeveless	sleeveless		raw_attribute	399	bootless.s.01	yes	yes	attribute|size_attribute	fashionpedia|vaw	attribute|size_attribute	fashionpedia|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	straw	straw		raw_attribute	397	straw.s.01	yes	yes	material_attribute	vaw	material_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	navy blue	navy blue		raw_attribute	388	navy.n.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	slanted	slanted		raw_attribute	379	aslant.s.01	yes	yes	orientation_attribute	vaw	orientation_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	turquoise	turquoise		raw_attribute	377	greenish_blue.n.01	yes	yes	color_attribute	css_color_4|vaw	color_attribute	css_color_4|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	messy	messy		raw_attribute	370	messy.s.01	yes	yes	attribute|order_attribute	ovad|vaw	attribute|order_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	navy	navy		raw_attribute	364	navy.n.01	yes	yes	color_attribute	css_color_4	color_attribute	css_color_4	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	working	working		raw_attribute	363	work.v.01	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	fat	fat		raw_attribute	363	fat.a.01	yes	yes	size_attribute	vaw	size_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	kneeling	kneeling		raw_attribute	360	kneel.v.01	yes	yes	pose_attribute	vaw	pose_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	woman	woman		raw_attribute	355	woman.n.01	yes	yes	gender_attribute	ovad	gender_attribute	ovad	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	shallow	shallow		raw_attribute	355	shallow.a.01	yes	yes	size_attribute	vaw	size_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cloth	cloth		raw_attribute	353	fabric.n.01	yes	yes	material_attribute	ovad|vaw	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	transparent	transparent		raw_attribute	352	crystalline.s.03	yes	yes	opacity_attribute	ovad|paco|vaw	opacity_attribute	ovad|paco|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cooking	cooking		raw_attribute	350	cook.v.01	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	upright	upright 		raw_attribute	339	upright.s.01	yes	yes	orientation_attribute|spatial_attribute	ovad|vaw	orientation_attribute|spatial_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	whole	whole		raw_attribute	335	whole.a.01	yes	yes	attribute|state_attribute	ovad|vaw	attribute|state_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	ivory	ivory		raw_attribute	331	ivory.n.01	yes	yes	color_attribute|material_attribute	css_color_4|fashionpedia|vaw	color_attribute|material_attribute	css_color_4|fashionpedia|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	gravel	gravel		raw_attribute	330	annoy.v.01	yes	yes	material_attribute	ovad|vaw	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bright yellow	bright yellow		raw_attribute	329	yellow.s.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	light grey	light grey		raw_attribute	324	grey.s.01	yes	yes	color_attribute	paco	color_attribute	paco	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	lime green	lime green		raw_attribute	315	lime.n.04	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	stained	stained		raw_attribute	311	stained.a.01	yes	yes	condition_attribute|texture_attribute	dtd|vaw	condition_attribute|texture_attribute	dtd|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cotton	cotton		raw_attribute	311	cotton.n.01	yes	yes	material_attribute	ovad	material_attribute	ovad	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	new	new		raw_attribute	309	new.a.01	yes	yes	condition_attribute	vaw	condition_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bronze	bronze		raw_attribute	309	bronze.s.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	woven	woven		raw_attribute	296	woven.a.01	yes	yes	attribute|pattern_attribute|texture_attribute	dtd|paco|vaw	attribute|pattern_attribute|texture_attribute	dtd|paco|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	plush	plush		raw_attribute	294	lavish.s.02	yes	yes	material_attribute	ovad|vaw	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	larger	larger		raw_attribute	292	bigger.s.01	yes	yes	size_attribute	vaw	size_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	zebra	zebra		raw_attribute	291	zebra.n.01	yes	yes	motif_attribute	fashionpedia	motif_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	light gray	light gray		raw_attribute	290	grey.s.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	mesh	mesh		raw_attribute	289	engage.v.10	yes	yes	shape_attribute	vaw	shape_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dusty	dusty 		raw_attribute	288	dusty.s.01	yes	yes	condition_attribute	vaw	condition_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dark red	dark red		raw_attribute	288	red.s.01	yes	yes	color_attribute	paco|vaw	color_attribute	paco|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	squatting	squatting		raw_attribute	287	squat.v.01	yes	yes	pose_attribute	vaw	pose_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	waving	waving		raw_attribute	275	beckon.v.01	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cutting	cutting		raw_attribute	270	cut.v.01	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	looking down	looking down		raw_attribute	270	look.v.01	yes	yes	pose_attribute	vaw	pose_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	reading	reading		raw_attribute	269	read.v.01	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
